Machine,Product,Period,Demand,Cost,Holding,Setup,s0
7,45,8,9,1,0.64,14,0.0
7,45,9,9,1,0.64,14,0.0
7,45,10,9,1,0.64,14,0.0
7,45,11,9,1,0.64,14,0.0
7,45,12,9,1,0.64,14,0.0
7,45,13,9,1,0.64,14,0.0
7,45,14,9,1,0.64,14,0.0
7,45,15,9,1,0.64,14,0.0
7,45,16,9,1,0.64,14,0.0
7,45,17,9,1,0.64,14,0.0
7,45,18,9,1,0.64,14,0.0
7,45,19,9,1,0.64,14,0.0
7,45,20,9,1,0.64,14,0.0
7,45,21,9,1,0.64,14,0.0
7,45,22,9,1,0.64,14,0.0
7,45,23,9,1,0.64,14,0.0
7,45,24,9,1,0.64,14,0.0
7,45,25,9,1,0.64,14,0.0
7,45,26,9,1,0.64,14,0.0
7,45,27,9,1,0.64,14,0.0
7,45,28,9,1,0.64,14,0.0
7,45,29,9,1,0.64,14,0.0
7,45,30,9,1,0.64,14,0.0
7,45,31,9,1,0.64,14,0.0
7,45,32,9,1,0.64,14,0.0
7,45,33,9,1,0.64,14,0.0
7,45,34,9,1,0.64,14,0.0
7,45,35,9,1,0.64,14,0.0
7,45,36,9,1,0.64,14,0.0
7,45,37,9,1,0.64,14,0.0
7,45,38,9,1,0.64,14,0.0
7,45,39,9,1,0.64,14,0.0
7,45,40,9,1,0.64,14,0.0
7,45,41,9,1,0.64,14,0.0
7,45,42,9,1,0.64,14,0.0
7,45,43,9,1,0.64,14,0.0
7,45,44,9,1,0.64,14,0.0
7,45,45,9,1,0.64,14,0.0
7,45,46,9,1,0.64,14,0.0
7,45,47,9,1,0.64,14,0.0
7,45,48,9,1,0.64,14,0.0
7,45,49,9,1,0.64,14,0.0
7,45,50,9,1,0.64,14,0.0
7,45,51,9,1,0.64,14,0.0
7,45,52,9,1,0.64,14,0.0
7,45,53,9,1,0.64,14,0.0
7,45,54,9,1,0.64,14,0.0
7,45,55,9,1,0.64,14,0.0
7,45,56,9,1,0.64,14,0.0
7,45,57,9,1,0.64,14,0.0
7,45,58,9,1,0.64,14,0.0
7,45,59,9,1,0.64,14,0.0
7,45,60,9,1,0.64,14,0.0
7,45,61,9,1,0.64,14,0.0
7,45,62,9,1,0.64,14,0.0
7,45,63,9,1,0.64,14,0.0
7,45,64,9,1,0.64,14,0.0
7,45,65,9,1,0.64,14,0.0
7,45,66,9,1,0.64,14,0.0
7,45,67,9,1,0.64,14,0.0
7,45,68,9,1,0.64,14,0.0
7,45,69,9,1,0.64,14,0.0
7,45,70,9,1,0.64,14,0.0
7,45,71,9,1,0.64,14,0.0
7,45,72,9,1,0.64,14,0.0
7,45,73,9,1,0.64,14,0.0
7,45,74,9,1,0.64,14,0.0
7,45,75,9,1,0.64,14,0.0
7,45,76,9,1,0.64,14,0.0
7,45,77,9,1,0.64,14,0.0
7,45,78,9,1,0.64,14,0.0
7,45,79,9,1,0.64,14,0.0
7,45,80,9,1,0.64,14,0.0
7,45,81,9,1,0.64,14,0.0
7,45,82,9,1,0.64,14,0.0
7,45,83,9,1,0.64,14,0.0
7,45,84,9,1,0.64,14,0.0
7,45,85,9,1,0.64,14,0.0
7,45,86,9,1,0.64,14,0.0
7,45,87,9,1,0.64,14,0.0
7,45,88,9,1,0.64,14,0.0
7,45,89,9,1,0.64,14,0.0
7,45,90,9,1,0.64,14,0.0
7,45,91,9,1,0.64,14,0.0
7,45,92,9,1,0.64,14,0.0
7,45,93,9,1,0.64,14,0.0
7,45,94,9,1,0.64,14,0.0
7,45,95,9,1,0.64,14,0.0
7,45,96,9,1,0.64,14,0.0
7,45,97,9,1,0.64,14,0.0
7,45,98,9,1,0.64,14,0.0
7,45,99,9,1,0.64,14,0.0
7,45,100,9,1,0.64,14,0.0
7,46,1,5,1,0.21,18,7.9
7,46,2,5,1,0.21,18,0.0
7,46,3,5,1,0.21,18,0.0
7,46,4,5,1,0.21,18,0.0
7,46,5,5,1,0.21,18,0.0
7,46,6,5,1,0.21,18,0.0
7,46,7,5,1,0.21,18,0.0
7,46,8,5,1,0.21,18,0.0
7,46,9,5,1,0.21,18,0.0
7,46,10,5,1,0.21,18,0.0
7,46,11,5,1,0.21,18,0.0
7,46,12,5,1,0.21,18,0.0
7,46,13,5,1,0.21,18,0.0
7,46,14,5,1,0.21,18,0.0
7,46,15,5,1,0.21,18,0.0
7,46,16,5,1,0.21,18,0.0
7,46,17,5,1,0.21,18,0.0
7,46,18,5,1,0.21,18,0.0
7,46,19,5,1,0.21,18,0.0
7,46,20,5,1,0.21,18,0.0
7,46,21,5,1,0.21,18,0.0
7,46,22,5,1,0.21,18,0.0
7,46,23,5,1,0.21,18,0.0
7,46,24,5,1,0.21,18,0.0
7,46,25,5,1,0.21,18,0.0
7,46,26,5,1,0.21,18,0.0
7,46,27,5,1,0.21,18,0.0
7,46,28,5,1,0.21,18,0.0
7,46,29,5,1,0.21,18,0.0
7,46,30,5,1,0.21,18,0.0
7,46,31,5,1,0.21,18,0.0
7,46,32,5,1,0.21,18,0.0
7,46,33,5,1,0.21,18,0.0
7,46,34,5,1,0.21,18,0.0
7,46,35,5,1,0.21,18,0.0
7,46,36,5,1,0.21,18,0.0
7,46,37,5,1,0.21,18,0.0
7,46,38,5,1,0.21,18,0.0
7,46,39,5,1,0.21,18,0.0
7,46,40,5,1,0.21,18,0.0
7,46,41,5,1,0.21,18,0.0
7,46,42,5,1,0.21,18,0.0
7,46,43,5,1,0.21,18,0.0
7,46,44,5,1,0.21,18,0.0
7,46,45,5,1,0.21,18,0.0
7,46,46,5,1,0.21,18,0.0
7,46,47,5,1,0.21,18,0.0
7,46,48,5,1,0.21,18,0.0
7,46,49,5,1,0.21,18,0.0
7,46,50,5,1,0.21,18,0.0
7,46,51,5,1,0.21,18,0.0
7,46,52,5,1,0.21,18,0.0
7,46,53,5,1,0.21,18,0.0
7,46,54,5,1,0.21,18,0.0
7,46,55,5,1,0.21,18,0.0
7,46,56,5,1,0.21,18,0.0
7,46,57,5,1,0.21,18,0.0
7,46,58,5,1,0.21,18,0.0
7,46,59,5,1,0.21,18,0.0
7,46,60,5,1,0.21,18,0.0
7,46,61,5,1,0.21,18,0.0
7,46,62,5,1,0.21,18,0.0
7,46,63,5,1,0.21,18,0.0
7,46,64,5,1,0.21,18,0.0
7,46,65,5,1,0.21,18,0.0
7,46,66,5,1,0.21,18,0.0
7,46,67,5,1,0.21,18,0.0
7,46,68,5,1,0.21,18,0.0
7,46,69,5,1,0.21,18,0.0
7,46,70,5,1,0.21,18,0.0
7,46,71,5,1,0.21,18,0.0
7,46,72,5,1,0.21,18,0.0
7,46,73,5,1,0.21,18,0.0
7,46,74,5,1,0.21,18,0.0
7,46,75,5,1,0.21,18,0.0
7,46,76,5,1,0.21,18,0.0
7,46,77,5,1,0.21,18,0.0
7,46,78,5,1,0.21,18,0.0
7,46,79,5,1,0.21,18,0.0
7,46,80,5,1,0.21,18,0.0
7,46,81,5,1,0.21,18,0.0
7,46,82,5,1,0.21,18,0.0
7,46,83,5,1,0.21,18,0.0
7,46,84,5,1,0.21,18,0.0
7,46,85,5,1,0.21,18,0.0
7,46,86,5,1,0.21,18,0.0
7,46,87,5,1,0.21,18,0.0
7,46,88,5,1,0.21,18,0.0
7,46,89,5,1,0.21,18,0.0
7,46,90,5,1,0.21,18,0.0
7,46,91,5,1,0.21,18,0.0
7,46,92,5,1,0.21,18,0.0
7,46,93,5,1,0.21,18,0.0
7,46,94,5,1,0.21,18,0.0
7,46,95,5,1,0.21,18,0.0
7,46,96,5,1,0.21,18,0.0
7,46,97,5,1,0.21,18,0.0
7,46,98,5,1,0.21,18,0.0
7,46,99,5,1,0.21,18,0.0
7,46,100,5,1,0.21,18,0.0
7,47,1,2,3,0.76,6,9.6
7,47,2,2,3,0.76,6,0.0
7,47,3,2,3,0.76,6,0.0
7,47,4,2,3,0.76,6,0.0
7,47,5,2,3,0.76,6,0.0
7,47,6,2,3,0.76,6,0.0
7,47,7,2,3,0.76,6,0.0
7,47,8,2,3,0.76,6,0.0
7,47,9,2,3,0.76,6,0.0
7,47,10,2,3,0.76,6,0.0
7,47,11,2,3,0.76,6,0.0
7,47,12,2,3,0.76,6,0.0
7,47,13,2,3,0.76,6,0.0
7,47,14,2,3,0.76,6,0.0
7,47,15,2,3,0.76,6,0.0
7,47,16,2,3,0.76,6,0.0
7,47,17,2,3,0.76,6,0.0
7,47,18,2,3,0.76,6,0.0
7,47,19,2,3,0.76,6,0.0
7,47,20,2,3,0.76,6,0.0
7,47,21,2,3,0.76,6,0.0
7,47,22,2,3,0.76,6,0.0
7,47,23,2,3,0.76,6,0.0
7,47,24,2,3,0.76,6,0.0
7,47,25,2,3,0.76,6,0.0
7,47,26,2,3,0.76,6,0.0
7,47,27,2,3,0.76,6,0.0
7,47,28,2,3,0.76,6,0.0
7,47,29,2,3,0.76,6,0.0
7,47,30,2,3,0.76,6,0.0
7,47,31,2,3,0.76,6,0.0
7,47,32,2,3,0.76,6,0.0
7,47,33,2,3,0.76,6,0.0
7,47,34,2,3,0.76,6,0.0
7,47,35,2,3,0.76,6,0.0
7,47,36,2,3,0.76,6,0.0
7,47,37,2,3,0.76,6,0.0
7,47,38,2,3,0.76,6,0.0
7,47,39,2,3,0.76,6,0.0
7,47,40,2,3,0.76,6,0.0
7,47,41,2,3,0.76,6,0.0
7,47,42,2,3,0.76,6,0.0
7,47,43,2,3,0.76,6,0.0
7,47,44,2,3,0.76,6,0.0
7,47,45,2,3,0.76,6,0.0
7,47,46,2,3,0.76,6,0.0
7,47,47,2,3,0.76,6,0.0
7,47,48,2,3,0.76,6,0.0
7,47,49,2,3,0.76,6,0.0
7,47,50,2,3,0.76,6,0.0
7,47,51,2,3,0.76,6,0.0
7,47,52,2,3,0.76,6,0.0
7,47,53,2,3,0.76,6,0.0
7,47,54,2,3,0.76,6,0.0
7,47,55,2,3,0.76,6,0.0
7,47,56,2,3,0.76,6,0.0
7,47,57,2,3,0.76,6,0.0
7,47,58,2,3,0.76,6,0.0
7,47,59,2,3,0.76,6,0.0
7,47,60,2,3,0.76,6,0.0
7,47,61,2,3,0.76,6,0.0
7,47,62,2,3,0.76,6,0.0
7,47,63,2,3,0.76,6,0.0
7,47,64,2,3,0.76,6,0.0
7,47,65,2,3,0.76,6,0.0
7,47,66,2,3,0.76,6,0.0
7,47,67,2,3,0.76,6,0.0
7,47,68,2,3,0.76,6,0.0
7,47,69,2,3,0.76,6,0.0
7,47,70,2,3,0.76,6,0.0
7,47,71,2,3,0.76,6,0.0
7,47,72,2,3,0.76,6,0.0
7,47,73,2,3,0.76,6,0.0
7,47,74,2,3,0.76,6,0.0
7,47,75,2,3,0.76,6,0.0
7,47,76,2,3,0.76,6,0.0
7,47,77,2,3,0.76,6,0.0
7,47,78,2,3,0.76,6,0.0
7,47,79,2,3,0.76,6,0.0
7,47,80,2,3,0.76,6,0.0
7,47,81,2,3,0.76,6,0.0
7,47,82,2,3,0.76,6,0.0
7,47,83,2,3,0.76,6,0.0
7,47,84,2,3,0.76,6,0.0
7,47,85,2,3,0.76,6,0.0
7,47,86,2,3,0.76,6,0.0
7,47,87,2,3,0.76,6,0.0
7,47,88,2,3,0.76,6,0.0
7,47,89,2,3,0.76,6,0.0
7,47,90,2,3,0.76,6,0.0
7,47,91,2,3,0.76,6,0.0
7,47,92,2,3,0.76,6,0.0
7,47,93,2,3,0.76,6,0.0
7,47,94,2,3,0.76,6,0.0
7,47,95,2,3,0.76,6,0.0
7,47,96,2,3,0.76,6,0.0
7,47,97,2,3,0.76,6,0.0
7,47,98,2,3,0.76,6,0.0
7,47,99,2,3,0.76,6,0.0
7,47,100,2,3,0.76,6,0.0
7,48,1,8,3,0.65,7,1.4
7,48,2,8,3,0.65,7,0.0
7,48,3,8,3,0.65,7,0.0
7,48,4,8,3,0.65,7,0.0
7,48,5,8,3,0.65,7,0.0
7,48,6,8,3,0.65,7,0.0
7,48,7,8,3,0.65,7,0.0
7,48,8,8,3,0.65,7,0.0
7,48,9,8,3,0.65,7,0.0
7,48,10,8,3,0.65,7,0.0
7,48,11,8,3,0.65,7,0.0
7,48,12,8,3,0.65,7,0.0
7,48,13,8,3,0.65,7,0.0
7,48,14,8,3,0.65,7,0.0
7,48,15,8,3,0.65,7,0.0
7,48,16,8,3,0.65,7,0.0
7,48,17,8,3,0.65,7,0.0
7,48,18,8,3,0.65,7,0.0
7,48,19,8,3,0.65,7,0.0
7,48,20,8,3,0.65,7,0.0
7,48,21,8,3,0.65,7,0.0
7,48,22,8,3,0.65,7,0.0
7,48,23,8,3,0.65,7,0.0
7,48,24,8,3,0.65,7,0.0
7,48,25,8,3,0.65,7,0.0
7,48,26,8,3,0.65,7,0.0
7,48,27,8,3,0.65,7,0.0
7,48,28,8,3,0.65,7,0.0
7,48,29,8,3,0.65,7,0.0
7,48,30,8,3,0.65,7,0.0
7,48,31,8,3,0.65,7,0.0
7,48,32,8,3,0.65,7,0.0
7,48,33,8,3,0.65,7,0.0
7,48,34,8,3,0.65,7,0.0
7,48,35,8,3,0.65,7,0.0
7,48,36,8,3,0.65,7,0.0
7,48,37,8,3,0.65,7,0.0
7,48,38,8,3,0.65,7,0.0
7,48,39,8,3,0.65,7,0.0
7,48,40,8,3,0.65,7,0.0
7,48,41,8,3,0.65,7,0.0
7,48,42,8,3,0.65,7,0.0
7,48,43,8,3,0.65,7,0.0
7,48,44,8,3,0.65,7,0.0
7,48,45,8,3,0.65,7,0.0
7,48,46,8,3,0.65,7,0.0
7,48,47,8,3,0.65,7,0.0
7,48,48,8,3,0.65,7,0.0
7,48,49,8,3,0.65,7,0.0
7,48,50,8,3,0.65,7,0.0
7,48,51,8,3,0.65,7,0.0
7,48,52,8,3,0.65,7,0.0
7,48,53,8,3,0.65,7,0.0
7,48,54,8,3,0.65,7,0.0
7,48,55,8,3,0.65,7,0.0
7,48,56,8,3,0.65,7,0.0
7,48,57,8,3,0.65,7,0.0
7,48,58,8,3,0.65,7,0.0
7,48,59,8,3,0.65,7,0.0
7,48,60,8,3,0.65,7,0.0
7,48,61,8,3,0.65,7,0.0
7,48,62,8,3,0.65,7,0.0
7,48,63,8,3,0.65,7,0.0
7,48,64,8,3,0.65,7,0.0
7,48,65,8,3,0.65,7,0.0
7,48,66,8,3,0.65,7,0.0
7,48,67,8,3,0.65,7,0.0
7,48,68,8,3,0.65,7,0.0
7,48,69,8,3,0.65,7,0.0
7,48,70,8,3,0.65,7,0.0
7,48,71,8,3,0.65,7,0.0
7,48,72,8,3,0.65,7,0.0
7,48,73,8,3,0.65,7,0.0
7,48,74,8,3,0.65,7,0.0
7,48,75,8,3,0.65,7,0.0
7,48,76,8,3,0.65,7,0.0
7,48,77,8,3,0.65,7,0.0
7,48,78,8,3,0.65,7,0.0
7,48,79,8,3,0.65,7,0.0
7,48,80,8,3,0.65,7,0.0
7,48,81,8,3,0.65,7,0.0
7,48,82,8,3,0.65,7,0.0
7,48,83,8,3,0.65,7,0.0
7,48,84,8,3,0.65,7,0.0
7,48,85,8,3,0.65,7,0.0
7,48,86,8,3,0.65,7,0.0
7,48,87,8,3,0.65,7,0.0
7,48,88,8,3,0.65,7,0.0
7,48,89,8,3,0.65,7,0.0
7,48,90,8,3,0.65,7,0.0
7,48,91,8,3,0.65,7,0.0
7,48,92,8,3,0.65,7,0.0
7,48,93,8,3,0.65,7,0.0
7,48,94,8,3,0.65,7,0.0
7,48,95,8,3,0.65,7,0.0
7,48,96,8,3,0.65,7,0.0
7,48,97,8,3,0.65,7,0.0
7,48,98,8,3,0.65,7,0.0
7,48,99,8,3,0.65,7,0.0
7,48,100,8,3,0.65,7,0.0
7,49,1,7,2,0.64,7,7.9
7,49,2,7,2,0.64,7,0.0
7,49,3,7,2,0.64,7,0.0
7,49,4,7,2,0.64,7,0.0
7,49,5,7,2,0.64,7,0.0
7,49,6,7,2,0.64,7,0.0
7,49,7,7,2,0.64,7,0.0
7,49,8,7,2,0.64,7,0.0
7,49,9,7,2,0.64,7,0.0
7,49,10,7,2,0.64,7,0.0
7,49,11,7,2,0.64,7,0.0
7,49,12,7,2,0.64,7,0.0
7,49,13,7,2,0.64,7,0.0
7,49,14,7,2,0.64,7,0.0
7,49,15,7,2,0.64,7,0.0
7,49,16,7,2,0.64,7,0.0
7,49,17,7,2,0.64,7,0.0
7,49,18,7,2,0.64,7,0.0
7,49,19,7,2,0.64,7,0.0
7,49,20,7,2,0.64,7,0.0
7,49,21,7,2,0.64,7,0.0
7,49,22,7,2,0.64,7,0.0
7,49,23,7,2,0.64,7,0.0
7,49,24,7,2,0.64,7,0.0
7,49,25,7,2,0.64,7,0.0
7,49,26,7,2,0.64,7,0.0
7,49,27,7,2,0.64,7,0.0
7,49,28,7,2,0.64,7,0.0
7,49,29,7,2,0.64,7,0.0
7,49,30,7,2,0.64,7,0.0
7,49,31,7,2,0.64,7,0.0
7,49,32,7,2,0.64,7,0.0
7,49,33,7,2,0.64,7,0.0
7,49,34,7,2,0.64,7,0.0
7,49,35,7,2,0.64,7,0.0
7,49,36,7,2,0.64,7,0.0
7,49,37,7,2,0.64,7,0.0
7,49,38,7,2,0.64,7,0.0
7,49,39,7,2,0.64,7,0.0
7,49,40,7,2,0.64,7,0.0
7,49,41,7,2,0.64,7,0.0
7,49,42,7,2,0.64,7,0.0
7,49,43,7,2,0.64,7,0.0
7,49,44,7,2,0.64,7,0.0
7,49,45,7,2,0.64,7,0.0
7,49,46,7,2,0.64,7,0.0
7,49,47,7,2,0.64,7,0.0
7,49,48,7,2,0.64,7,0.0
7,49,49,7,2,0.64,7,0.0
7,49,50,7,2,0.64,7,0.0
7,49,51,7,2,0.64,7,0.0
7,49,52,7,2,0.64,7,0.0
7,49,53,7,2,0.64,7,0.0
7,49,54,7,2,0.64,7,0.0
7,49,55,7,2,0.64,7,0.0
7,49,56,7,2,0.64,7,0.0
7,49,57,7,2,0.64,7,0.0
7,49,58,7,2,0.64,7,0.0
7,49,59,7,2,0.64,7,0.0
7,49,60,7,2,0.64,7,0.0
7,49,61,7,2,0.64,7,0.0
7,49,62,7,2,0.64,7,0.0
7,49,63,7,2,0.64,7,0.0
7,49,64,7,2,0.64,7,0.0
7,49,65,7,2,0.64,7,0.0
7,49,66,7,2,0.64,7,0.0
7,49,67,7,2,0.64,7,0.0
7,49,68,7,2,0.64,7,0.0
7,49,69,7,2,0.64,7,0.0
7,49,70,7,2,0.64,7,0.0
7,49,71,7,2,0.64,7,0.0
7,49,72,7,2,0.64,7,0.0
7,49,73,7,2,0.64,7,0.0
7,49,74,7,2,0.64,7,0.0
7,49,75,7,2,0.64,7,0.0
7,49,76,7,2,0.64,7,0.0
7,49,77,7,2,0.64,7,0.0
7,49,78,7,2,0.64,7,0.0
7,49,79,7,2,0.64,7,0.0
7,49,80,7,2,0.64,7,0.0
7,49,81,7,2,0.64,7,0.0
7,49,82,7,2,0.64,7,0.0
7,49,83,7,2,0.64,7,0.0
7,49,84,7,2,0.64,7,0.0
7,49,85,7,2,0.64,7,0.0
7,49,86,7,2,0.64,7,0.0
7,49,87,7,2,0.64,7,0.0
7,49,88,7,2,0.64,7,0.0
7,49,89,7,2,0.64,7,0.0
7,49,90,7,2,0.64,7,0.0
7,49,91,7,2,0.64,7,0.0
7,49,92,7,2,0.64,7,0.0
7,49,93,7,2,0.64,7,0.0
7,49,94,7,2,0.64,7,0.0
7,49,95,7,2,0.64,7,0.0
7,49,96,7,2,0.64,7,0.0
7,49,97,7,2,0.64,7,0.0
7,49,98,7,2,0.64,7,0.0
7,49,99,7,2,0.64,7,0.0
7,49,100,7,2,0.64,7,0.0
7,50,1,1,1,0.72,8,4.3
7,50,2,1,1,0.72,8,0.0
7,50,3,1,1,0.72,8,0.0
7,50,4,1,1,0.72,8,0.0
7,50,5,1,1,0.72,8,0.0
7,50,6,1,1,0.72,8,0.0
7,50,7,1,1,0.72,8,0.0
7,50,8,1,1,0.72,8,0.0
7,50,9,1,1,0.72,8,0.0
7,50,10,1,1,0.72,8,0.0
7,50,11,1,1,0.72,8,0.0
7,50,12,1,1,0.72,8,0.0
7,50,13,1,1,0.72,8,0.0
7,50,14,1,1,0.72,8,0.0
7,50,15,1,1,0.72,8,0.0
7,50,16,1,1,0.72,8,0.0
7,50,17,1,1,0.72,8,0.0
7,50,18,1,1,0.72,8,0.0
7,50,19,1,1,0.72,8,0.0
7,50,20,1,1,0.72,8,0.0
7,50,21,1,1,0.72,8,0.0
7,50,22,1,1,0.72,8,0.0
7,50,23,1,1,0.72,8,0.0
7,50,24,1,1,0.72,8,0.0
7,50,25,1,1,0.72,8,0.0
7,50,26,1,1,0.72,8,0.0
7,50,27,1,1,0.72,8,0.0
7,50,28,1,1,0.72,8,0.0
7,50,29,1,1,0.72,8,0.0
7,50,30,1,1,0.72,8,0.0
7,50,31,1,1,0.72,8,0.0
7,50,32,1,1,0.72,8,0.0
7,50,33,1,1,0.72,8,0.0
7,50,34,1,1,0.72,8,0.0
7,50,35,1,1,0.72,8,0.0
7,50,36,1,1,0.72,8,0.0
7,50,37,1,1,0.72,8,0.0
7,50,38,1,1,0.72,8,0.0
7,50,39,1,1,0.72,8,0.0
7,50,40,1,1,0.72,8,0.0
7,50,41,1,1,0.72,8,0.0
7,50,42,1,1,0.72,8,0.0
7,50,43,1,1,0.72,8,0.0
7,50,44,1,1,0.72,8,0.0
7,50,45,1,1,0.72,8,0.0
7,50,46,1,1,0.72,8,0.0
7,50,47,1,1,0.72,8,0.0
7,50,48,1,1,0.72,8,0.0
7,50,49,1,1,0.72,8,0.0
7,50,50,1,1,0.72,8,0.0
7,50,51,1,1,0.72,8,0.0
7,50,52,1,1,0.72,8,0.0
7,50,53,1,1,0.72,8,0.0
7,50,54,1,1,0.72,8,0.0
7,50,55,1,1,0.72,8,0.0
7,50,56,1,1,0.72,8,0.0
7,50,57,1,1,0.72,8,0.0
7,50,58,1,1,0.72,8,0.0
7,50,59,1,1,0.72,8,0.0
7,50,60,1,1,0.72,8,0.0
7,50,61,1,1,0.72,8,0.0
7,50,62,1,1,0.72,8,0.0
7,50,63,1,1,0.72,8,0.0
7,50,64,1,1,0.72,8,0.0
7,50,65,1,1,0.72,8,0.0
7,50,66,1,1,0.72,8,0.0
7,50,67,1,1,0.72,8,0.0
7,50,68,1,1,0.72,8,0.0
7,50,69,1,1,0.72,8,0.0
7,50,70,1,1,0.72,8,0.0
7,50,71,1,1,0.72,8,0.0
7,50,72,1,1,0.72,8,0.0
7,50,73,1,1,0.72,8,0.0
7,50,74,1,1,0.72,8,0.0
7,50,75,1,1,0.72,8,0.0
7,50,76,1,1,0.72,8,0.0
7,50,77,1,1,0.72,8,0.0
7,50,78,1,1,0.72,8,0.0
7,50,79,1,1,0.72,8,0.0
7,50,80,1,1,0.72,8,0.0
7,50,81,1,1,0.72,8,0.0
7,50,82,1,1,0.72,8,0.0
7,50,83,1,1,0.72,8,0.0
7,50,84,1,1,0.72,8,0.0
7,50,85,1,1,0.72,8,0.0
7,50,86,1,1,0.72,8,0.0
7,50,87,1,1,0.72,8,0.0
7,50,88,1,1,0.72,8,0.0
7,50,89,1,1,0.72,8,0.0
7,50,90,1,1,0.72,8,0.0
7,50,91,1,1,0.72,8,0.0
7,50,92,1,1,0.72,8,0.0
7,50,93,1,1,0.72,8,0.0
7,50,94,1,1,0.72,8,0.0
7,50,95,1,1,0.72,8,0.0
7,50,96,1,1,0.72,8,0.0
7,50,97,1,1,0.72,8,0.0
7,50,98,1,1,0.72,8,0.0
7,50,99,1,1,0.72,8,0.0
7,50,100,1,1,0.72,8,0.0
8,1,1,9,4,0.62,18,14.1
8,1,2,9,4,0.62,18,0.0
8,1,3,9,4,0.62,18,0.0
8,1,4,9,4,0.62,18,0.0
8,1,5,9,4,0.62,18,0.0
8,1,6,9,4,0.62,18,0.0
8,1,7,9,4,0.62,18,0.0
8,1,8,9,4,0.62,18,0.0
8,1,9,9,4,0.62,18,0.0
8,1,10,9,4,0.62,18,0.0
8,1,11,9,4,0.62,18,0.0
8,1,12,9,4,0.62,18,0.0
8,1,13,9,4,0.62,18,0.0
8,1,14,9,4,0.62,18,0.0
8,1,15,9,4,0.62,18,0.0
8,1,16,9,4,0.62,18,0.0
8,1,17,9,4,0.62,18,0.0
8,1,18,9,4,0.62,18,0.0
8,1,19,9,4,0.62,18,0.0
8,1,20,9,4,0.62,18,0.0
8,1,21,9,4,0.62,18,0.0
8,1,22,9,4,0.62,18,0.0
8,1,23,9,4,0.62,18,0.0
8,1,24,9,4,0.62,18,0.0
8,1,25,9,4,0.62,18,0.0
8,1,26,9,4,0.62,18,0.0
8,1,27,9,4,0.62,18,0.0
8,1,28,9,4,0.62,18,0.0
8,1,29,9,4,0.62,18,0.0
8,1,30,9,4,0.62,18,0.0
8,1,31,9,4,0.62,18,0.0
8,1,32,9,4,0.62,18,0.0
8,1,33,9,4,0.62,18,0.0
8,1,34,9,4,0.62,18,0.0
8,1,35,9,4,0.62,18,0.0
8,1,36,9,4,0.62,18,0.0
8,1,37,9,4,0.62,18,0.0
8,1,38,9,4,0.62,18,0.0
8,1,39,9,4,0.62,18,0.0
8,1,40,9,4,0.62,18,0.0
8,1,41,9,4,0.62,18,0.0
8,1,42,9,4,0.62,18,0.0
8,1,43,9,4,0.62,18,0.0
8,1,44,9,4,0.62,18,0.0
8,1,45,9,4,0.62,18,0.0
8,1,46,9,4,0.62,18,0.0
8,1,47,9,4,0.62,18,0.0
8,1,48,9,4,0.62,18,0.0
8,1,49,9,4,0.62,18,0.0
8,1,50,9,4,0.62,18,0.0
8,1,51,9,4,0.62,18,0.0
8,1,52,9,4,0.62,18,0.0
8,1,53,9,4,0.62,18,0.0
8,1,54,9,4,0.62,18,0.0
8,1,55,9,4,0.62,18,0.0
8,1,56,9,4,0.62,18,0.0
8,1,57,9,4,0.62,18,0.0
8,1,58,9,4,0.62,18,0.0
8,1,59,9,4,0.62,18,0.0
8,1,60,9,4,0.62,18,0.0
8,1,61,9,4,0.62,18,0.0
8,1,62,9,4,0.62,18,0.0
8,1,63,9,4,0.62,18,0.0
8,1,64,9,4,0.62,18,0.0
8,1,65,9,4,0.62,18,0.0
8,1,66,9,4,0.62,18,0.0
8,1,67,9,4,0.62,18,0.0
8,1,68,9,4,0.62,18,0.0
8,1,69,9,4,0.62,18,0.0
8,1,70,9,4,0.62,18,0.0
8,1,71,9,4,0.62,18,0.0
8,1,72,9,4,0.62,18,0.0
8,1,73,9,4,0.62,18,0.0
8,1,74,9,4,0.62,18,0.0
8,1,75,9,4,0.62,18,0.0
8,1,76,9,4,0.62,18,0.0
8,1,77,9,4,0.62,18,0.0
8,1,78,9,4,0.62,18,0.0
8,1,79,9,4,0.62,18,0.0
8,1,80,9,4,0.62,18,0.0
8,1,81,9,4,0.62,18,0.0
8,1,82,9,4,0.62,18,0.0
8,1,83,9,4,0.62,18,0.0
8,1,84,9,4,0.62,18,0.0
8,1,85,9,4,0.62,18,0.0
8,1,86,9,4,0.62,18,0.0
8,1,87,9,4,0.62,18,0.0
8,1,88,9,4,0.62,18,0.0
8,1,89,9,4,0.62,18,0.0
8,1,90,9,4,0.62,18,0.0
8,1,91,9,4,0.62,18,0.0
8,1,92,9,4,0.62,18,0.0
8,1,93,9,4,0.62,18,0.0
8,1,94,9,4,0.62,18,0.0
8,1,95,9,4,0.62,18,0.0
8,1,96,9,4,0.62,18,0.0
8,1,97,9,4,0.62,18,0.0
8,1,98,9,4,0.62,18,0.0
8,1,99,9,4,0.62,18,0.0
8,1,100,9,4,0.62,18,0.0
8,2,1,10,4,0.6,9,7.5
8,2,2,10,4,0.6,9,0.0
8,2,3,10,4,0.6,9,0.0
8,2,4,10,4,0.6,9,0.0
8,2,5,10,4,0.6,9,0.0
